code,display_name,city,raw_name
CAM00071197,"Port-Aux-Basques, Canada",Port-Aux-Basques,PORT-AUX-BASQUES
CAM00071203,"Kelowna Ua; Bc, Canada",Kelowna Ua; Bc,KELOWNA UA; BC
CAM00071450,"Elbow Cs, Canada",Elbow Cs,ELBOW CS
CAM00071524,"Lassomption Cda, Canada",Lassomption Cda,LASSOMPTION CDA
CAM00071569,"Bratt'S Lake Climate; Sask, Canada",Bratt'S Lake Climate; Sask,BRATT'S LAKE CLIMATE; SASK
CAM00071600,"Sable Island, Canada",Sable Island,SABLE ISLAND
CAM00071603,"Yarmouth A; Ns, Canada",Yarmouth A; Ns,YARMOUTH A; NS
CAM00071621,"Trenton Arpt, Canada",Trenton Arpt,TRENTON ARPT
CAM00071625,"Petawawa, Canada",Petawawa,PETAWAWA
CAM00071627,"Montreal/Trudeau Int, Canada",Montreal,MONTREAL/TRUDEAU INT
CAM00071701,"Gagetown A; Nb, Canada",Gagetown A; Nb,GAGETOWN A; NB
CAM00071716,"Valcartier Airport, Canada",Valcartier Airport,VALCARTIER AIRPORT
CAM00071722,"Maniwaki Ua; Que, Canada",Maniwaki Ua; Que,MANIWAKI UA; QUE
CAM00071801,"Saint John'S Arpt, Canada",Saint John'S Arpt,SAINT JOHN'S ARPT
CAM00071802,"St John'S West Ua; Nfld, Canada",St John'S West Ua; Nfld,ST JOHN'S WEST UA; NFLD
CAM00071811,"Sept-Iles Ua; Que, Canada",Sept-Iles Ua; Que,SEPT-ILES UA; QUE
CAM00071815,"Stephenville A; Nfld, Canada",Stephenville A; Nfld,STEPHENVILLE A; NFLD
CAM00071816,"Goose A; Nfld, Canada",Goose A; Nfld,GOOSE A; NFLD
CAM00071823,"La Grande Iv Ua; Que, Canada",La Grande Iv Ua; Que,LA GRANDE IV UA; QUE
CAM00071836,"Moosonee A; Ont, Canada",Moosonee A; Ont,MOOSONEE A; ONT
CAM00071843,"Winnipeg Ua; Man, Canada",Winnipeg Ua; Man,WINNIPEG UA; MAN
CAM00071845,"Pickle Lake A; Ont, Canada",Pickle Lake A; Ont,PICKLE LAKE A; ONT
CAM00071851,"Portage Southport; Man, Canada",Portage Southport; Man,PORTAGE SOUTHPORT; MAN
CAM00071852,"Winnipeg Int.Airpor, Canada",Winnipeg Int.Airpor,WINNIPEG INT.AIRPOR
CAM00071853,"Shilo, Canada",Shilo,SHILO
CAM00071855,"Dauphin Airport, Canada",Dauphin Airport,DAUPHIN AIRPORT
CAM00071861,"Broadview, Canada",Broadview,BROADVIEW
CAM00071863,"Regina Intl, Canada",Regina Intl,REGINA INTL
CAM00071866,"Saskatoon Diefenbake, Canada",Saskatoon Diefenbake,SASKATOON DIEFENBAKE
CAM00071867,"The Pas A; Man, Canada",The Pas A; Man,THE PAS A; MAN
CAM00071869,"Prince Albert Arpt, Canada",Prince Albert Arpt,PRINCE ALBERT ARPT
CAM00071874,"Lethbridge Awos, Canada",Lethbridge Awos,LETHBRIDGE AWOS
CAM00071876,"North Battleford, Canada",North Battleford,NORTH BATTLEFORD
CAM00071877,"Calgary Intl, Canada",Calgary Intl,CALGARY INTL
CAM00071892,"Vancouver Int. Airp, Canada",Vancouver Int. Airp,VANCOUVER INT. AIRP
CAM00071893,"Cfb - Comox; Bc, Canada",Cfb - Comox; Bc,CFB - COMOX; BC
CAM00071896,"Prince George, Canada",Prince George,PRINCE GEORGE
CAM00071906,"Kuujjuaq A; Que, Canada",Kuujjuaq A; Que,KUUJJUAQ A; QUE
CAM00071907,"Inukjuak A; Que, Canada",Inukjuak A; Que,INUKJUAK A; QUE
CAM00071908,"Prince George Ua; Bc, Canada",Prince George Ua; Bc,PRINCE GEORGE UA; BC
CAM00071909,"Iqaluit A; Nu, Canada",Iqaluit A; Nu,IQALUIT A; NU
CAM00071913,"Churchill A Ua; Man, Canada",Churchill A Ua; Man,CHURCHILL A UA; MAN
CAM00071915,"Coral Harbour A; Nu, Canada",Coral Harbour A; Nu,CORAL HARBOUR A; NU
CAM00071917,"Eureka A; Nu, Canada",Eureka A; Nu,EUREKA A; NU
CAM00071924,"Resolute Cars; Nu, Canada",Resolute Cars; Nu,RESOLUTE CARS; NU
CAM00071925,"Cambridge Bay A; Nu, Canada",Cambridge Bay A; Nu,CAMBRIDGE BAY A; NU
CAM00071926,"Baker Lake A; Nu, Canada",Baker Lake A; Nu,BAKER LAKE A; NU
CAM00071928,"Rocky Mtn House, Canada",Rocky Mtn House,ROCKY MTN HOUSE
CAM00071932,"Fort Mcmurray Arpt, Canada",Fort Mcmurray Arpt,FORT MCMURRAY ARPT
CAM00071934,"Fort Smith A; Nwt, Canada",Fort Smith A; Nwt,FORT SMITH A; NWT
CAM00071938,"Coppermine, Canada",Coppermine,COPPERMINE
CAM00071945,"Fort Nelson A; Bc, Canada",Fort Nelson A; Bc,FORT NELSON A; BC
CAM00071957,"Inuvik Awos A; Nwt, Canada",Inuvik Awos A; Nwt,INUVIK AWOS A; NWT
CAM00071964,"Whitehorse A; Yt, Canada",Whitehorse A; Yt,WHITEHORSE A; YT
CAM00071968,"Aklavik, Canada",Aklavik,AKLAVIK
CAM00072803,"Usaf-Ds3-543, Canada",Usaf-Ds3-543,USAF-DS3-543
CAM00072807,"Argentia, Canada",Argentia,ARGENTIA
CAM00072826,"Usaf-Ds3-548, Canada",Usaf-Ds3-548,USAF-DS3-548
CAM00072848,"Usaf-Ds3-550, Canada",Usaf-Ds3-550,USAF-DS3-550
CAM00072918,"Arctic Bay (Nwt), Canada",Arctic Bay (Nwt),ARCTIC BAY (NWT)
CAM00072953,"Usaf-Ds3-576, Canada",Usaf-Ds3-576,USAF-DS3-576
CAM00073033,"Vernon Ua; Bc, Canada",Vernon Ua; Bc,VERNON UA; BC
CAM00073111,"Kapuskasing Ua; On, Canada",Kapuskasing Ua; On,KAPUSKASING UA; ON
CAM00074127,"Usaf-Ds3-592, Canada",Usaf-Ds3-592,USAF-DS3-592
CAM00074399,"Usaf-Ds3-594, Canada",Usaf-Ds3-594,USAF-DS3-594
CAXUAC03491,"Mingan, Canada",Mingan,MINGAN
CAXUAE04875,"Cape Hopes Advance Station, Canada",Cape Hopes Advance Station,CAPE HOPES ADVANCE STATION
CAXUAE04876,"Chesterfield Inlet, Canada",Chesterfield Inlet,CHESTERFIELD INLET
CAXUAE04878,"Meanook, Canada",Meanook,MEANOOK
CBM00048992,"Usaf-Ds3-300, Cambodia",Usaf-Ds3-300,USAF-DS3-300
CDM00064700,"Ndjamena, Chad",Ndjamena,NDJAMENA
CDM00064750,"Sarh, Chad",Sarh,SARH
CDM00064753,"Faya, Chad",Faya,FAYA
CDM00064756,"Abeche, Chad",Abeche,ABECHE
CEM00043413,"Mannar, Sri Lanka",Mannar,MANNAR
CEM00043418,"Trincomalee, Sri Lanka",Trincomalee,TRINCOMALEE
CEM00043421,"Anuradhapura, Sri Lanka",Anuradhapura,ANURADHAPURA
CEM00043424,"Puttalam, Sri Lanka",Puttalam,PUTTALAM
CEM00043466,"Colombo, Sri Lanka",Colombo,COLOMBO
CEM00043475,"Pottuvil, Sri Lanka",Pottuvil,POTTUVIL
CEM00043497,"Hambantota, Sri Lanka",Hambantota,HAMBANTOTA
CFM00064400,"Pointe-Noire, Congo Republic of the",Pointe-Noire,POINTE-NOIRE
CFM00064401,"Dolisie, Congo Republic of the",Dolisie,DOLISIE
CFM00064450,"Brazzaville /Maya-Maya, Congo Republic of the",Brazzaville ,BRAZZAVILLE /MAYA-MAYA
CFM00064453,"Djambala, Congo Republic of the",Djambala,DJAMBALA
CFM00064458,"Ouesso, Congo Republic of the",Ouesso,OUESSO
CFM00064459,"Impfondo, Congo Republic of the",Impfondo,IMPFONDO
CGM00064210,"Kinshasa/Ndjili, Congo Democratic Republic of the",Kinshasa,KINSHASA/NDJILI
CGM00064220,"Kinshasa/Binza, Congo Democratic Republic of the",Kinshasa,KINSHASA/BINZA
CHM00050353,"Huma, China",Huma,HUMA
CHM00050527,"Hailar (50527-0), China",Hailar (50527-0),HAILAR (50527-0)
CHM00050557,"Nenjiang, China",Nenjiang,NENJIANG
CHM00050603,"Xin Barag Youqi, China",Xin Barag Youqi,XIN BARAG YOUQI
CHM00050745,"Qiqihar, China",Qiqihar,QIQIHAR
CHM00050774,"Yichun (50774-0), China",Yichun (50774-0),YICHUN (50774-0)
CHM00050834,"Usaf-Ds3-303, China",Usaf-Ds3-303,USAF-DS3-303
CHM00050873,"Chiamussu, China",Chiamussu,CHIAMUSSU
CHM00050953,"Harbin (50953-0), China",Harbin (50953-0),HARBIN (50953-0)
CHM00051076,"Altay, China",Altay,ALTAY
CHM00051133,"Tacheng, China",Tacheng,TACHENG
CHM00051156,"Hoboksar, China",Hoboksar,HOBOKSAR
CHM00051232,"Usaf-Ds3-306, China",Usaf-Ds3-306,USAF-DS3-306
CHM00051243,"Karamay, China",Karamay,KARAMAY
CHM00051288,"Baytik Shan, China",Baytik Shan,BAYTIK SHAN
CHM00051334,"Jinghe, China",Jinghe,JINGHE
CHM00051379,"Qitai, China",Qitai,QITAI
CHM00051431,"Yining, China",Yining,YINING
CHM00051463,"Wu Lu Mu Qi (51463-0), China",Wu Lu Mu Qi (51463-0),WU LU MU QI (51463-0)
CHM00051495,"Shisanjianfang, China",Shisanjianfang,SHISANJIANFANG
CHM00051573,"Turpan, China",Turpan,TURPAN
CHM00051628,"Usaf-Ds3-314, China",Usaf-Ds3-314,USAF-DS3-314
CHM00051644,"Kuqa, China",Kuqa,KUQA
CHM00051656,"Korla, China",Korla,KORLA
CHM00051701,"Usaf-Ds3-317, China",Usaf-Ds3-317,USAF-DS3-317
CHM00051709,"Kashi, China",Kashi,KASHI
CHM00051711,"Akqi, China",Akqi,AKQI
CHM00051716,"Bachu, China",Bachu,BACHU
CHM00051765,"Tikanlik, China",Tikanlik,TIKANLIK
CHM00051777,"Ruoqiang, China",Ruoqiang,RUOQIANG
CHM00051811,"Shache, China",Shache,SHACHE
CHM00051828,"Hotan, China",Hotan,HOTAN
CHM00051839,"Minfeng, China",Minfeng,MINFENG
CHM00051848,"Usaf-Ds3-321, China",Usaf-Ds3-321,USAF-DS3-321
CHM00051855,"Usaf-Ds3-322, China",Usaf-Ds3-322,USAF-DS3-322
CHM00051886,"Mangnai, China",Mangnai,MANGNAI
CHM00051895,"Mangya, China",Mangya,MANGYA
CHM00052203,"Hami, China",Hami,HAMI
CHM00052267,"Ejin Qi, China",Ejin Qi,EJIN QI
CHM00052313,"Xing-Xing-Xia, China",Xing-Xing-Xia,XING-XING-XIA
CHM00052323,"Mazong Shan, China",Mazong Shan,MAZONG SHAN
CHM00052391,"Pang-Ting-To-To-Kai, China",Pang-Ting-To-To-Kai,PANG-TING-TO-TO-KAI
CHM00052418,"Dunhuang, China",Dunhuang,DUNHUANG
CHM00052436,"Yumenzhen, China",Yumenzhen,YUMENZHEN
CHM00052495,"Bayan Mod, China",Bayan Mod,BAYAN MOD
CHM00052533,"Jiuquan, China",Jiuquan,JIUQUAN
CHM00052602,"Lenghu, China",Lenghu,LENGHU
CHM00052657,"Usaf-Ds3-331, China",Usaf-Ds3-331,USAF-DS3-331
CHM00052681,"Minqin, China",Minqin,MINQIN
CHM00052713,"Da-Qaidam, China",Da-Qaidam,DA-QAIDAM
CHM00052737,"Delingha, China",Delingha,DELINGHA
CHM00052818,"Golmud, China",Golmud,GOLMUD
CHM00052836,"Doulan, China",Doulan,DOULAN
CHM00052856,"Usaf-Ds3-336, China",Usaf-Ds3-336,USAF-DS3-336
CHM00052866,"Xining (52866-0), China",Xining (52866-0),XINING (52866-0)
CHM00052889,"Lanzhou, China",Lanzhou,LANZHOU
CHM00052908,"Wudaoliang, China",Wudaoliang,WUDAOLIANG
CHM00052983,"Yu Zhong, China",Yu Zhong,YU ZHONG
CHM00053068,"Erenhot, China",Erenhot,ERENHOT
CHM00053083,"Naran Bulag, China",Naran Bulag,NARAN BULAG
CHM00053231,"Hails, China",Hails,HAILS
CHM00053276,"Jurh, China",Jurh,JURH
CHM00053336,"Haliut, China",Haliut,HALIUT
CHM00053420,"Xamba, China",Xamba,XAMBA
CHM00053463,"Hohhot, China",Hohhot,HOHHOT
CHM00053487,"Datong, China",Datong,DATONG
CHM00053502,"Jartai, China",Jartai,JARTAI
CHM00053513,"Linhe, China",Linhe,LINHE
CHM00053529,"Otog Qi, China",Otog Qi,OTOG QI
CHM00053543,"Dongsheng, China",Dongsheng,DONGSHENG
CHM00053546,"Chasakochi, China",Chasakochi,CHASAKOCHI
CHM00053564,"Hequ, China",Hequ,HEQU
CHM00053614,"Yinchuan, China",Yinchuan,YINCHUAN
CHM00053772,"Taiyuan (53772-0), China",Taiyuan (53772-0),TAIYUAN (53772-0)
CHM00053798,"Xingtai, China",Xingtai,XINGTAI
CHM00053821,"Usaf-Ds3-344, China",Usaf-Ds3-344,USAF-DS3-344
CHM00053845,"Yan An, China",Yan An,YAN AN
CHM00053853,"Usaf-Ds3-345, China",Usaf-Ds3-345,USAF-DS3-345
CHM00053898,"Anyang, China",Anyang,ANYANG
CHM00053915,"Pingliang, China",Pingliang,PINGLIANG
CHM00053942,"Usaf-Ds3-346, China",Usaf-Ds3-346,USAF-DS3-346
CHM00054012,"Xi Ujimqin Qi, China",Xi Ujimqin Qi,XI UJIMQIN QI
CHM00054027,"Lindong, China",Lindong,LINDONG
CHM00054094,"Mudanjiang, China",Mudanjiang,MUDANJIANG
CHM00054102,"Xilin Hot, China",Xilin Hot,XILIN HOT
CHM00054115,"Linxi, China",Linxi,LINXI
CHM00054135,"Tongliao, China",Tongliao,TONGLIAO
CHM00054161,"Changchun, China",Changchun,CHANGCHUN
CHM00054218,"Chifeng (54218-0), China",Chifeng (54218-0),CHIFENG (54218-0)
CHM00054237,"Usaf-Ds3-352, China",Usaf-Ds3-352,USAF-DS3-352
CHM00054292,"Yanji, China",Yanji,YANJI
CHM00054337,"Jinzhou, China",Jinzhou,JINZHOU
CHM00054339,"An Shan, China",An Shan,AN SHAN
CHM00054340,"Shenyang, China",Shenyang,SHENYANG
CHM00054374,"Linjiang, China",Linjiang,LINJIANG
CHM00054401,"Zhangjiakou, China",Zhangjiakou,ZHANGJIAKOU
CHM00054423,"Chengde, China",Chengde,CHENGDE
CHM00054497,"Dandong, China",Dandong,DANDONG
CHM00054511,"Beijing, China",Beijing,BEIJING
CHM00054534,"Tang Shan, China",Tang Shan,TANG SHAN
CHM00054539,"Leting, China",Leting,LETING
CHM00054602,"Baoding, China",Baoding,BAODING
CHM00054662,"Dalian, China",Dalian,DALIAN
CHM00054714,"Te Hsien/Techow, China",Te Hsien,TE HSIEN/TECHOW
CHM00054727,"Zhangqiu, China",Zhangqiu,ZHANGQIU
CHM00054753,"Longkou, China",Longkou,LONGKOU
CHM00054776,"Chengshantou, China",Chengshantou,CHENGSHANTOU
CHM00054823,"Jinan, China",Jinan,JINAN
CHM00054836,"Yiyuan, China",Yiyuan,YIYUAN
CHM00054843,"Wei Hsien, China",Wei Hsien,WEI HSIEN
CHM00054857,"Qingdao, China",Qingdao,QINGDAO
CHM00054906,"Usaf-Ds3-367, China",Usaf-Ds3-367,USAF-DS3-367
CHM00055228,"Shiquanhe, China",Shiquanhe,SHIQUANHE
CHM00055248,"Usaf-Ds3-368, China",Usaf-Ds3-368,USAF-DS3-368
CHM00055279,"Baingoin, China",Baingoin,BAINGOIN
CHM00055299,"Nagqu, China",Nagqu,NAGQU
CHM00055472,"Xainza, China",Xainza,XAINZA
CHM00055578,"Xigaze, China",Xigaze,XIGAZE
CHM00055591,"Lhasa, China",Lhasa,LHASA
CHM00055664,"Tingri, China",Tingri,TINGRI
CHM00055690,"Usaf-Ds3-372, China",Usaf-Ds3-372,USAF-DS3-372
CHM00055696,"Lhunze, China",Lhunze,LHUNZE
CHM00055773,"Pagri, China",Pagri,PAGRI
CHM00056004,"Tuotuohe, China",Tuotuohe,TUOTUOHE
CHM00056029,"Yushu (56029-0), China",Yushu (56029-0),YUSHU (56029-0)
CHM00056033,"Madoi, China",Madoi,MADOI
CHM00056046,"Darlag, China",Darlag,DARLAG
CHM00056079,"Ruoergai, China",Ruoergai,RUOERGAI
CHM00056080,"Hezuo, China",Hezuo,HEZUO
CHM00056096,"Wudu, China",Wudu,WUDU
CHM00056106,"Sog Xian, China",Sog Xian,SOG XIAN
CHM00056116,"Dengqen, China",Dengqen,DENGQEN
CHM00056137,"Qamdo (56137-0), China",Qamdo (56137-0),QAMDO (56137-0)
CHM00056146,"Garze, China",Garze,GARZE
CHM00056172,"Barkam, China",Barkam,BARKAM
CHM00056173,"Usaf-Ds3-379, China",Usaf-Ds3-379,USAF-DS3-379
CHM00056187,"Wenjiang (56187-0), China",Wenjiang (56187-0),WENJIANG (56187-0)
CHM00056247,"Batang, China",Batang,BATANG
CHM00056294,"Chengdu, China",Chengdu,CHENGDU
CHM00056312,"Nyingchi, China",Nyingchi,NYINGCHI
CHM00056374,"Kangding, China",Kangding,KANGDING
CHM00056444,"Deqen, China",Deqen,DEQEN
CHM00056462,"Jiulong, China",Jiulong,JIULONG
CHM00056492,"Yibin, China",Yibin,YIBIN
CHM00056533,"La Wang/Tzukei, China",La Wang,LA WANG/TZUKEI
CHM00056571,"Xichang, China",Xichang,XICHANG
CHM00056651,"Lijing, China",Lijing,LIJING
CHM00056691,"Weining, China",Weining,WEINING
CHM00056739,"Tengchong, China",Tengchong,TENGCHONG
CHM00056778,"Kunming, China",Kunming,KUNMING
CHM00056779,"Kan-Hai-Tzu, China",Kan-Hai-Tzu,KAN-HAI-TZU
CHM00056951,"Lincang, China",Lincang,LINCANG
CHM00056964,"Simao, China",Simao,SIMAO
CHM00056985,"Mengzi, China",Mengzi,MENGZI
CHM00056989,"Usaf-Ds3-386, China",Usaf-Ds3-386,USAF-DS3-386
CHM00057006,"Tianshui, China",Tianshui,TIANSHUI
CHM00057036,"Xian, China",Xian,XIAN
CHM00057067,"Lushi, China",Lushi,LUSHI
CHM00057083,"Zhengzhou, China",Zhengzhou,ZHENGZHOU
CHM00057127,"Hanzhong, China",Hanzhong,HANZHONG
CHM00057131,"Jinghe (57131-0), China",Jinghe (57131-0),JINGHE (57131-0)
CHM00057178,"Nanyang, China",Nanyang,NANYANG
CHM00057193,"Xihua, China",Xihua,XIHUA
CHM00057208,"Usaf-Ds3-398, China",Usaf-Ds3-398,USAF-DS3-398
CHM00057237,"Wanyuan, China",Wanyuan,WANYUAN
CHM00057245,"Ankang, China",Ankang,ANKANG
CHM00057265,"Guanghua, China",Guanghua,GUANGHUA
CHM00057290,"Zhumadian, China",Zhumadian,ZHUMADIAN
CHM00057297,"Xinyang, China",Xinyang,XINYANG
CHM00057328,"Da Xian, China",Da Xian,DA XIAN
CHM00057411,"Nanchong, China",Nanchong,NANCHONG
CHM00057447,"Enshi, China",Enshi,ENSHI
CHM00057461,"Yichang, China",Yichang,YICHANG
CHM00057494,"Wuhan, China",Wuhan,WUHAN
CHM00057516,"Chongqing (57516-0), China",Chongqing (57516-0),CHONGQING (57516-0)
CHM00057541,"Xuan' En, China",Xuan' En,XUAN' EN
CHM00057584,"Yueyang, China",Yueyang,YUEYANG
CHM00057606,"Usaf-Ds3-410, China",Usaf-Ds3-410,USAF-DS3-410
CHM00057633,"Youyang, China",Youyang,YOUYANG
CHM00057662,"Changde, China",Changde,CHANGDE
CHM00057679,"Changsha (57679-0), China",Changsha (57679-0),CHANGSHA (57679-0)
CHM00057687,"Changsha (57687-0), China",Changsha (57687-0),CHANGSHA (57687-0)
CHM00057707,"Bijie, China",Bijie,BIJIE
CHM00057731,"Sinan, China",Sinan,SINAN
CHM00057749,"Huaihua, China",Huaihua,HUAIHUA
CHM00057799,"Jian, China",Jian,JIAN
CHM00057816,"Guiyang (57816-0), China",Guiyang (57816-0),GUIYANG (57816-0)
CHM00057902,"Xingren, China",Xingren,XINGREN
CHM00057916,"Luodian, China",Luodian,LUODIAN
CHM00057932,"Rongjiang, China",Rongjiang,RONGJIANG
CHM00057957,"Guilin, China",Guilin,GUILIN
CHM00057972,"Chenzhou, China",Chenzhou,CHENZHOU
CHM00057993,"Ganzhou, China",Ganzhou,GANZHOU
CHM00058027,"Xuzhou, China",Xuzhou,XUZHOU
CHM00058040,"Ganyu, China",Ganyu,GANYU
CHM00058144,"Usaf-Ds3-420, China",Usaf-Ds3-420,USAF-DS3-420
CHM00058150,"Sheyang, China",Sheyang,SHEYANG
CHM00058203,"Fuyang, China",Fuyang,FUYANG
CHM00058238,"Nanjing, China",Nanjing,NANJING
CHM00058321,"Hefei, China",Hefei,HEFEI
CHM00058362,"Shanghai (Baoshan), China",Shanghai (Baoshan),SHANGHAI (BAOSHAN)
CHM00058424,"Anqing, China",Anqing,ANQING
CHM00058457,"Hangzhou, China",Hangzhou,HANGZHOU
CHM00058477,"Dinghai, China",Dinghai,DINGHAI
CHM00058527,"Jingdezhen, China",Jingdezhen,JINGDEZHEN
CHM00058606,"Nanchang, China",Nanchang,NANCHANG
CHM00058633,"Qu Xian, China",Qu Xian,QU XIAN
CHM00058665,"Hongjia, China",Hongjia,HONGJIA
CHM00058666,"Dachen Dao, China",Dachen Dao,DACHEN DAO
CHM00058725,"Shaowu, China",Shaowu,SHAOWU
CHM00058754,"Fuding, China",Fuding,FUDING
CHM00058847,"Fuzhou, China",Fuzhou,FUZHOU
CHM00058911,"Changting, China",Changting,CHANGTING
CHM00058944,"Pingtan, China",Pingtan,PINGTAN
CHM00059007,"Guangnan, China",Guangnan,GUANGNAN
CHM00059023,"Hechi, China",Hechi,HECHI
CHM00059046,"Liuzhou, China",Liuzhou,LIUZHOU
CHM00059082,"Chu Chiang, China",Chu Chiang,CHU CHIANG
CHM00059096,"Lianping, China",Lianping,LIANPING
CHM00059134,"Xiamen, China",Xiamen,XIAMEN
CHM00059137,"Chiangyang, China",Chiangyang,CHIANGYANG
CHM00059211,"Baise, China",Baise,BAISE
CHM00059265,"Wuzhou, China",Wuzhou,WUZHOU
CHM00059280,"Qingyuan (59280-0), China",Qingyuan (59280-0),QINGYUAN (59280-0)
CHM00059287,"Guangzhou, China",Guangzhou,GUANGZHOU
CHM00059293,"Heyuan, China",Heyuan,HEYUAN
CHM00059316,"Shantou (59316-0), China",Shantou (59316-0),SHANTOU (59316-0)
CHM00059417,"Longzhou, China",Longzhou,LONGZHOU
CHM00059431,"Nanning/Wuxu, China",Nanning,NANNING/WUXU
CHM00059501,"Shanwei, China",Shanwei,SHANWEI
CHM00059644,"Beihai, China",Beihai,BEIHAI
CHM00059647,"Usaf-Ds3-444, China",Usaf-Ds3-444,USAF-DS3-444
CHM00059658,"Zhanjiang, China",Zhanjiang,ZHANJIANG
CHM00059663,"Yangjiang, China",Yangjiang,YANGJIANG
CHM00059758,"Haikou, China",Haikou,HAIKOU
CHM00059838,"Dongfang, China",Dongfang,DONGFANG
CHM00059948,"Sanya, China",Sanya,SANYA
CHXUAC03995,"Ulanhot, China",Ulanhot,ULANHOT
CHXUAE04856,"Peiping, China",Peiping,PEIPING
CHXUAE04858,"Sian, China",Sian,SIAN
CIM00085442,"Antofagasta, Chile",Antofagasta,ANTOFAGASTA
CIM00085469,"Isla De Pascua, Chile",Isla De Pascua,ISLA DE PASCUA
CIM00085543,"Usaf-Ds3-610, Chile",Usaf-Ds3-610,USAF-DS3-610
CIM00085586,"Santo Domingo Ad., Chile",Santo Domingo Ad.,SANTO DOMINGO AD.
CIM00085799,"Puerto Montt, Chile",Puerto Montt,PUERTO MONTT
CIM00085934,"Punta Arenas, Chile",Punta Arenas,PUNTA ARENAS
CJM00078384,"Owen Roberts Airport Grand, Cayman Islands",Owen Roberts Airport Grand,OWEN ROBERTS AIRPORT GRAND
CKM00096996,"Cocos Island Aero, Cocos (Keeling) Islands",Cocos Island Aero,COCOS ISLAND AERO
CMM00064860,"Garoua, Cameroon",Garoua,GAROUA
CMM00064870,"Ngaoundere, Cameroon",Ngaoundere,NGAOUNDERE
CMM00064893,"Koundja, Cameroon",Koundja,KOUNDJA
CMM00064900,"Yoko, Cameroon",Yoko,YOKO
CMM00064910,"Douala (Civ/Mil), Cameroon",Douala (Civ,DOUALA (CIV/MIL)
CMM00064931,"Batouri, Cameroon",Batouri,BATOURI
CMM00064950,"Yaounde, Cameroon",Yaounde,YAOUNDE
CNM00067001,"Moroni Airport, Comoros",Moroni Airport,MORONI AIRPORT
CNM00067002,"Hahaya Int. Airport, Comoros",Hahaya Int. Airport,HAHAYA INT. AIRPORT
CNM00067004,"Ouani (Anjouan), Comoros",Ouani (Anjouan),OUANI (ANJOUAN)
COM00071764,"Usaf-Ds3-525, Colombia",Usaf-Ds3-525,USAF-DS3-525
COM00080001,"San Andres (Isla)/Sesquicen, Colombia",San Andres (Isla),SAN ANDRES (ISLA)/SESQUICEN
COM00080028,"Barranquilla/Ernesto Cortis, Colombia",Barranquilla,BARRANQUILLA/ERNESTO CORTIS
COM00080035,"Riohacha/Almirante Padilla, Colombia",Riohacha,RIOHACHA/ALMIRANTE PADILLA
COM00080094,"Bucaramanga/Palonegro, Colombia",Bucaramanga,BUCARAMANGA/PALONEGRO
COM00080210,"Pereira/Matecana, Colombia",Pereira,PEREIRA/MATECANA
COM00080222,"Bogota/Eldorado, Colombia",Bogota,BOGOTA/ELDORADO
COM00080241,"Las Gaviotas, Colombia",Las Gaviotas,LAS GAVIOTAS
COM00080259,"Cali/Alfonso Bonilla Aragon, Colombia",Cali,CALI/ALFONSO BONILLA ARAGON
COM00080337,"Tumaco, Colombia",Tumaco,TUMACO
COM00080398,"Leticia/Vasquez Cobo, Colombia",Leticia,LETICIA/VASQUEZ COBO
CQM00091232,"Saipan/Isley (Cgs), Northern Mariana Islands",Saipan,SAIPAN/ISLEY (CGS)
CSM00078762,"Aeropuerto Internacional Ju, Costa Rica",Aeropuerto Internacional Ju,AEROPUERTO INTERNACIONAL JU
CTM00064600,"Berberati, Central African Republic",Berberati,BERBERATI
CTM00064601,"Bouar, Central African Republic",Bouar,BOUAR
CTM00064610,"Bossangoa, Central African Republic",Bossangoa,BOSSANGOA
CTM00064650,"Bangui, Central African Republic",Bangui,BANGUI
CTM00064654,"Ndele, Central African Republic",Ndele,NDELE
CTM00064656,"Bangassou, Central African Republic",Bangassou,BANGASSOU
CTM00064665,"Mobaye, Central African Republic",Mobaye,MOBAYE
CUM00078325,"Casa Blanca, Cuba",Casa Blanca,CASA BLANCA
CUM00078355,"Camaguey, Cuba",Camaguey,CAMAGUEY
CUM00078367,"Guantanamo Bay Nas, Cuba",Guantanamo Bay Nas,GUANTANAMO BAY NAS
CUXUAE04834,"Villa San Cristobal De La H, Cuba",Villa San Cristobal De La H,VILLA SAN CRISTOBAL DE LA H
CVM00008589,"Praia, Cape Verde",Praia,PRAIA
CVM00008594,"Sal, Cape Verde",Sal,SAL
CWM00091800,"Usaf-Ds3-632, Cook Islands",Usaf-Ds3-632,USAF-DS3-632
CWM00091801,"Penrhyn, Cook Islands",Penrhyn,PENRHYN
CWM00091830,"Usaf-Ds3-633, Cook Islands",Usaf-Ds3-633,USAF-DS3-633
CWM00091843,"Rarotonga (91843-0), Cook Islands",Rarotonga (91843-0),RAROTONGA (91843-0)
CYM00017600,"Paphos Ap, Cyprus",Paphos Ap,PAPHOS AP
CYM00017601,"Akrotiri, Cyprus",Akrotiri,AKROTIRI
CYM00017603,"Usaf-Ds3-161, Cyprus",Usaf-Ds3-161,USAF-DS3-161
CYM00017607,"Athalassa, Cyprus",Athalassa,ATHALASSA
CYM00017609,"Larnaca Airport, Cyprus",Larnaca Airport,LARNACA AIRPORT
CYM00017611,"Usaf-Ds3-163, Cyprus",Usaf-Ds3-163,USAF-DS3-163
DAM00006030,"Flyvestation Aalbor, Denmark",Flyvestation Aalbor,FLYVESTATION AALBOR
